id,airbnb_id,name,rating,reviews,host_name,host_id,address,features,amenities,safety_rules,hourse_rules,img_links,price,country,bathrooms,beds,guests,toilets,bedrooms,studios,checkin,checkout
1624,24408321,NamaStay Himalayas (Mountain View Quadruple Room),4.84,19,Dhi,184256337.0,"Kaudia Range, Uttarakhand, India","4 guests,1 bedroom,4 beds,1.5 bathrooms","Mountain view,Valley view,Kitchen,Free parking on premises,Pets allowed,Garden,Luggage drop-off allowed,Breakfast,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 12:00 pm - 6:00 pm,Check out: 11:00 am,Self check-in with building staff,No parties or events,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/01f66f48-71ee-483d-9bc3-49960a40b161.jpg?im_w=720 https://a0.muscache.com/im/pictures/13701c46-1f1c-4f84-942d-649994f14fe9.jpg?im_w=720 https://a0.muscache.com/im/pictures/9a73fba5-198d-4cfe-bcdf-cd7b2084d1d9.jpg?im_w=720 https://a0.muscache.com/im/pictures/6d2d9f56-12cd-406f-8d6a-3d031f843faf.jpg?im_w=720 https://a0.muscache.com/im/pictures/2a23e9be-61e2-431b-9b72-81feeddb9405.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,1140, India,1,4,4,0,1,0, 12 00 pm - 6 00 pm, 11 00 am
1625,47350550,The Green Estate - Mountain View Deluxe Room,4.6,5,Ajay,62084341.0,"Nashik, Maharashtra, India","3 guests,1 bedroom,1 bed,1 private bathroom","Mountain view,Fast wifi – 76 Mbps,Dedicated workspace,Free parking on premises,Shared pool,Pets allowed,TV,AC – split-type ductless system,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,Show more,Show more,","Check-in: After 12:00 pm,Check out: 10:00 am,Self check-in with building staff,No smoking,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/miso/Hosting-47350550/original/70ebb7e9-a7e5-4db7-ae86-44d130d35526.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-47350550/original/d4b74c6b-8e23-4741-9552-470f1ab8c311.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-47350550/original/e224c378-3dc5-4816-8d29-3b5b26aaca36.jpeg?im_w=720 https://a0.muscache.com/im/pictures/e89560dd-c919-4f0c-be2c-2f3afef7dec6.jpg?im_w=720 https://a0.muscache.com/im/pictures/fd01e308-ef3f-47bf-afc9-076149cd7a02.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,3994, India,1,1,3,0,1,0, After 12 00 pm, 10 00 am
1626,53330525,The Himalayan Escapade Duplex Cottage TANDI,New,0,Vikas,305457523.0,"Tandi, Himachal Pradesh, India","4 guests,2 bedrooms,1 bathroom","Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Washing machine,Dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 12:00 pm - 11:00 pm,Check out: 11:00 am,Self check-in with lockbox,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/miso/Hosting-53330525/original/895f56d0-b4b3-45e8-93f2-1393c46281f0.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53330525/original/436c05a4-fe3b-4e52-a1c5-66a510342263.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53330525/original/80cb09ec-dcb2-4e8e-b51a-3214d1404b37.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53330525/original/3cc36830-6190-4418-bf5f-5085b94a8759.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53330525/original/f25b44d0-a929-4070-81d8-cb60062d7a4d.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,4107, India,1,0,4,0,2,0, 12 00 pm - 11 00 pm, 11 00 am
1627,49262322,‘ आदवन’ Aadvan - synonym of sun,New,1,Veerendra,397084079.0,"Sohna, Haryana, India","8 guests,4 bedrooms,8 beds,4 bathrooms","Courtyard view,Garden view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool – available all year,Pets allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,󱠃,Nearby lake, river, other body of water,Show more,Show more,","Check-in: Flexible,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/73f8ce5c-20d2-4fc8-8ff7-9e8db61ea791.jpg?im_w=720 https://a0.muscache.com/im/pictures/3fea7dda-ec01-4a7a-a669-1c19f47348d2.jpg?im_w=720 https://a0.muscache.com/im/pictures/8213ce66-167b-4fc4-ac84-eafba33ce555.jpg?im_w=720 https://a0.muscache.com/im/pictures/4e214ad8-b5a8-4bf7-9051-1da6ae8724ac.jpg?im_w=720 https://a0.muscache.com/im/pictures/54146999-5949-4ab7-be00-c83481a16ecd.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/628a12db-8306-46ba-b588-b2bc39fb70c4.jpg?im_w=720 https://a0.muscache.com/im/pictures/1ee35e47-5abe-48ef-9a9b-bb15dc65f3f3.jpg?im_w=720 https://a0.muscache.com/im/pictures/643e509d-b634-423e-b496-f3e4a9a45850.jpg?im_w=720 https://a0.muscache.com/im/pictures/fe5f3b2b-4f6e-46b8-a5c8-030f5aaa186d.jpg?im_w=720,15977, India,4,8,8,0,4,0, Flexible,NA
1628,42649732,Pear Blossoms Home Stay Theog Shimla,New,1,Sudarshan,339787766.0,"Theog, Himachal Pradesh, India","6 guests,3 bedrooms,3 beds,2 bathrooms","Garden view,Wifi,Free driveway parking on premises – 10 spaces,Washing machine,Bath,Private patio or balcony,Garden,Indoor fireplace,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,Show more,Show more,","Check-in: After 8:00 am,No smoking,No pets,No parties or events,Show more,Show more,",https://a0.muscache.com/im/pictures/4f7006c0-0f2c-41f4-a023-a54409a2d9f2.jpg?im_w=720 https://a0.muscache.com/im/pictures/f0a47d59-496e-454a-b7ee-bf74c0a7382c.jpg?im_w=720 https://a0.muscache.com/im/pictures/f68672d5-cbfb-4fb6-b5ae-dd674e5b5b35.jpg?im_w=720 https://a0.muscache.com/im/pictures/8ec0b8fb-75d8-4b24-9b30-d38dd7b630c4.jpg?im_w=720 https://a0.muscache.com/im/pictures/16b2afc9-8400-4ac2-88bb-f1726597649b.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/440589bc-2fbc-43af-a82d-1738453e6577.jpg?im_w=720 https://a0.muscache.com/im/pictures/6fdb0b8d-f909-4d76-9b8d-30175ad48a27.jpg?im_w=720 https://a0.muscache.com/im/pictures/62ec2b2c-6223-4858-913b-ddae41c02ed7.jpg?im_w=720,2281, India,2,3,6,0,3,0, After 8 00 am,NA
1629,601458523432166709,"Thakran Farm - Ethnic farm stay with pool, Gurgaon",New,0,Gaurav,438964199.0,"Pataudi, Haryana, India","16 guests,6 bedrooms,8 beds,6 bathrooms","Kitchen,Dedicated workspace,Free parking on premises,Private pool,Private hot tub,Air conditioning,Shared patio or balcony,Private backyard – Fully fenced,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No smoke alarm,󱠃,Pool/hot tub without a gate or lock,󱠃,Nearby lake, river, other body of water,󱠁,Carbon monoxide detector not required Show more,Show more,Show more,",Check-in: After 3:00 pm,https://a0.muscache.com/im/pictures/miso/Hosting-601458523432166709/original/daf9749a-d591-40b4-9908-923bbac98414.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-601458523432166709/original/7e3000d8-e109-4f23-83d9-338b0213cbaa.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-601458523432166709/original/3b117665-8aab-4077-a650-1a2120d381b9.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-601458523432166709/original/13eed383-8648-4309-bf52-9a6146519cf9.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-601458523432166709/original/b153b8fd-ca0a-4d24-9601-4df1b618694e.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,22824, India,6,8,16,0,6,0, After 3 00 pm,NA
1630,36971387,Stella @ Hushnest x Jangalia:Glamping near Bhimtal,New,2,Ishank,15727034.0,"Bhimtal, Uttarakhand, India","4 guests,1 bedroom,1 bed,1 private bathroom","Kitchen,Free parking on premises,Pets allowed,Breakfast,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 12:00 pm,Check out: 10:00 am,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/f496c197-c827-49b5-b98a-6bff490a02b7.jpg?im_w=720 https://a0.muscache.com/im/pictures/d9bd0ba0-76a5-453c-bd47-c00fca596a4d.jpg?im_w=720 https://a0.muscache.com/im/pictures/38266dd6-f03c-4f28-9a0e-33b9da3974c8.jpg?im_w=720 https://a0.muscache.com/im/pictures/811e01f9-9164-4ac0-bca9-948141e45b90.jpg?im_w=720 https://a0.muscache.com/im/pictures/5beee4e1-7da5-41fc-94f1-e34a7bd582b5.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/811e01f9-9164-4ac0-bca9-948141e45b90.jpg?im_w=720,4336, India,1,1,4,0,1,0, After 12 00 pm, 10 00 am
1631,2681886,"Poorva Phalguni.Nakshatra cottages,Mukteshwar(UK)",4.73,41,Nakshatra Cottages,13729984.0,"Mukteshwar, UT, India","3 guests,1 bedroom,1 bed,1 private bathroom","Mountain view,Valley view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,HDTV with cable/satellite TV, standard cable/satellite,Washing machine,Dryer","󹀁,Airbnb's COVID-19 safety practices apply,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: After 12:00 pm,Check out: 11:00 am,Self check-in with building staff,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/0db0970c-e0a7-42c2-ba82-bf17b0dd5c12.jpg?im_w=720 https://a0.muscache.com/im/pictures/93c033b3-cc56-4720-9e84-b22343faa344.jpg?im_w=720 https://a0.muscache.com/im/pictures/e8119891-93e8-48a1-a17c-669c70b2713c.jpg?im_w=720 https://a0.muscache.com/im/pictures/865781c1-bb59-4cb0-8313-f358d4601c3a.jpg?im_w=720 https://a0.muscache.com/im/pictures/c1e92779-a1bf-4300-96b0-d50e8568b2e8.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,6619, India,1,1,3,0,1,0, After 12 00 pm, 11 00 am
1632,54270108,SUMMERVILLE FARMSTAY,New,0,Neeraj,440113112.0,"Kot, Himachal Pradesh, India","4 guests,2 bedrooms,1 bed,1.5 bathrooms","Mountain view,Kitchen,Dedicated workspace,Free parking on premises,Pets allowed,TV,Washing machine,Indoor fireplace,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,󱠃,Nearby lake, river, other body of water,Show more,Show more,","Check-in: 3:00 pm - 5:00 pm,Self check-in with lockbox,No parties or events,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/miso/Hosting-54270108/original/081f8fc8-79de-4960-bfe9-bb7bedaf0185.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54270108/original/2066cc0d-0f8a-4ee7-940d-87fe4a5fab74.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54270108/original/0bf6a4dc-8c63-4a3c-8c49-bdad986c5d09.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54270108/original/1a1721a5-a10f-4773-83c6-aaca4352a474.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54270108/original/71b7965a-7598-4c20-aeba-2dc41ccdfb4a.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,970, India,1,1,4,0,2,0, 3 00 pm - 5 00 pm,NA
1633,26821034,Nellie's Farm stay,4.76,34,Nellie,181578160.0,"Patan Kalan, Rajasthan, India","4 guests,2 bedrooms,4 beds,4.5 bathrooms","Kitchen,Free parking on premises,Pets allowed,TV,Washing machine,Air conditioning,Garden,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,󱠃,Security camera/recording device Show more,Show more,Show more,","Check-in: 3:00 pm - 6:00 pm,Check out: 10:00 am,Self check-in with building staff,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/82357867-8c6b-4fe2-8afa-732167fde44f.jpg?im_w=720 https://a0.muscache.com/im/pictures/a9c34a82-4584-4ae3-8c4e-52c9973d08d4.jpg?im_w=720 https://a0.muscache.com/im/pictures/cc6f0192-8702-4f8f-9316-eee5daef65a4.jpg?im_w=720 https://a0.muscache.com/im/pictures/cc810d8d-3395-4f97-8bb8-4ac310ce9042.jpg?im_w=720 https://a0.muscache.com/im/pictures/a6920d33-a4a7-497a-8c80-c90f7b32cefa.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,2293, India,4,4,4,0,2,0, 3 00 pm - 6 00 pm, 10 00 am
1634,604208769165599542,1 Bedroom @ Boheda Manor,New,1,Roohi,420959223.0,"Udaipur, Rajasthan, India","2 guests,1 bedroom,1 bed,1 shared bathroom","Lake view,Mountain view,Waterfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pool,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 1:00 pm,Check out: 11:00 am",https://a0.muscache.com/im/pictures/299db95e-1377-4587-bfbf-48afc1257cb7.jpg?im_w=720 https://a0.muscache.com/im/pictures/65baf81a-d063-4479-afda-6afdd24ae962.jpg?im_w=720 https://a0.muscache.com/im/pictures/328bcf59-1709-42a7-8838-9eee7c812a32.jpg?im_w=720 https://a0.muscache.com/im/pictures/5ada92fa-9e05-486d-8676-6aa541681601.jpg?im_w=720 https://a0.muscache.com/im/pictures/9efc00f7-b60a-49b1-8945-da134675110b.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,5135, India,1,1,2,0,1,0, After 1 00 pm, 11 00 am
1635,26432791,GEM of a Farmhouse with Swimming Pool,New,1,Rajesh,185830461.0,"Noida, Uttar Pradesh, India","4 guests,2 bedrooms,4 beds,2 bathrooms","Kitchen,Wifi,Free parking on premises,Pool,Pets allowed,Air conditioning,Patio or balcony,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,󱠃,Security camera/recording device Show more,󱠃,Pool/hot tub without a gate or lock,Show more,Show more,","Check-in: 12:00 pm - 4:00 pm,Check out: 10:00 am,Self check-in with building staff,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/0ca024b9-70bb-40e8-8238-2821343b7d46.jpg?im_w=720 https://a0.muscache.com/im/pictures/3ab82d9c-34f4-47c6-9230-144353e1369e.jpg?im_w=720 https://a0.muscache.com/im/pictures/cf84646d-c1a5-4f23-ba84-aace0fd16cd3.jpg?im_w=720 https://a0.muscache.com/im/pictures/8991c7e4-3780-469f-9df0-830c418e5bb2.jpg?im_w=720 https://a0.muscache.com/im/pictures/99b9b00d-ed8a-4aec-b17f-c7cc12bc22d1.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,16005, India,2,4,4,0,2,0, 12 00 pm - 4 00 pm, 10 00 am
1636,33485209,Farmvilla Homestay|Serene beauty of kinner kailash,4.75,12,Sanjay,252313480.0,"Kalpa, Himachal Pradesh, India","6 guests,3 bedrooms,3 beds,1 shared bathroom","Garden view,Mountain view,Wifi,Dedicated workspace,Free on-street parking,32"" HDTV with Amazon Prime Video, Chromecast, Disney+, Fire TV, Netflix, cable/satellite TV, standard cable/satellite,Shared patio or balcony,Private backyard – Not fully fenced,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,Show more,Show more,","Check-in: After 12:00 pm,Check out: 11:00 am,Self check-in with building staff,No smoking,No pets,No parties or events,Show more,Show more,",https://a0.muscache.com/im/pictures/faa8b34c-5d2f-4170-8243-47175475a618.jpg?im_w=720 https://a0.muscache.com/im/pictures/d1477a65-38bb-4369-9c66-1b0abca5ac7b.jpg?im_w=720 https://a0.muscache.com/im/pictures/163ae619-c670-473c-bc4f-c9d6aaad2d85.jpg?im_w=720 https://a0.muscache.com/im/pictures/e3200553-349d-4962-8dd9-7c5b1c70cfdc.jpg?im_w=720 https://a0.muscache.com/im/pictures/3aae84da-1315-47b4-a40e-92870a631bd9.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,1349, India,1,3,6,0,3,0, After 12 00 pm, 11 00 am
1637,49698117,Hills&Orb - Farmstay,5.0,5,Hemant,382529813.0,"Mohal, Himachal Pradesh, India","9 guests,3 bedrooms,3 beds,2 bathrooms","Garden view,Valley view,Kitchen,Fast wifi – 50 Mbps,Free parking on premises,Pets allowed,Free washer – In unit,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,󱠃,Security camera/recording device Show more,Show more,Show more,","Check-in: After 11:00 am,Check out: 12:00 pm,Self check-in with lockbox,No smoking,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/0f195c3a-ad71-49ad-a1d4-c0fe192d01ce.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-49698117/original/991fb47e-1e8b-463a-8552-8655fda1e265.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-49698117/original/26ea8bef-4257-4c16-a5a6-838dd165d358.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-49698117/original/d1aec0f8-770a-407a-b59f-52277efe3aca.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-49698117/original/9ee21fc2-6c1f-4d99-beb0-936509d1f3a6.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/miso/Hosting-49698117/original/fc1111ff-0cbe-4719-a48f-d7fd301a69aa.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-49698117/original/a3b74f3a-ba30-4893-ab58-dbce6dcd49fa.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-49698117/original/45cf340f-6b9e-4acf-a081-5b53d0bf6c4e.jpeg?im_w=720,5697, India,2,3,9,0,3,0, After 11 00 am, 12 00 pm
1638,20007337,Private Terrace House with views of green fields,4.69,13,Harsh,94602277.0,"Udaipur, Rajasthan, India","6 guests,2 bedrooms,4 beds,2 bathrooms","Garden view,Kitchen,Wifi,Free parking on premises,Pets allowed,TV,Air conditioning,Bath,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No smoke alarm,󱠁,Carbon monoxide detector not required Show more,Show more,Show more,","Check-in: 1:00 pm - 8:00 pm,Check out: 12:00 pm,No parties or events,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/f3716931-6798-48dc-b8c1-8874e0839e49.jpg?im_w=720 https://a0.muscache.com/im/pictures/d19c2c15-5d53-46e8-ab57-8a9f0807eae0.jpg?im_w=720 https://a0.muscache.com/im/pictures/56140ed4-5444-4616-a3e9-69b73f3c0b4b.jpg?im_w=720 https://a0.muscache.com/im/pictures/a935c0e7-5291-4513-9d39-5802eb8c5eb1.jpg?im_w=720 https://a0.muscache.com/im/pictures/4d58ad6a-9a8c-4bce-9217-1b064fba4c84.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/4bd6f5ae-675b-4f48-aadb-8cbfe16a7f25.jpg?im_w=720 https://a0.muscache.com/im/pictures/3945ba89-82dd-444d-946c-63f7fb337ad7.jpg?im_w=720 https://a0.muscache.com/im/pictures/56140ed4-5444-4616-a3e9-69b73f3c0b4b.jpg?im_w=720,5149, India,2,4,6,0,2,0, 1 00 pm - 8 00 pm, 12 00 pm
1639,46252650,Doc Hardy’s Cottage | Secluded Wooden Orchard stay,5.0,4,Ankur,312023801.0,"Kotkhai, Himachal Pradesh, India","6 guests,2 bedrooms,4 beds,2 bathrooms","Valley view,Kitchen,Wifi,Free parking on premises,TV,Washing machine,Dryer,Patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,󱠃,Climbing or play structure,Show more,Show more,","Check-in: Flexible,No smoking,No pets,Show more,Show more,",https://a0.muscache.com/im/pictures/miso/Hosting-46252650/original/93d0b3b8-fec0-4a7f-91b0-39d998f22971.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-46252650/original/44f25a9c-d5e0-4d3a-a21c-68b6fb959a6e.jpeg?im_w=720 https://a0.muscache.com/im/pictures/33bd9748-56ab-49a6-9f79-7f6162a51e83.jpg?im_w=720 https://a0.muscache.com/im/pictures/8f7f4a30-ca45-47cc-836c-5dc4d03745a2.jpg?im_w=720 https://a0.muscache.com/im/pictures/7f988676-0e84-4ff1-be0d-da261f4d7f07.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/8f7f4a30-ca45-47cc-836c-5dc4d03745a2.jpg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-46252650/original/25f22a82-0fc3-4073-a3d2-e4db9aa2b006.jpeg?im_w=720,9129, India,2,4,6,0,2,0, Flexible,NA
1640,45593706,Serenity Farmville - A Heritage Homestay - Gucchi,5.0,3,Ira,163666290.0,"Kandbari, Himachal Pradesh, India","4 guests,1 bedroom,1 bed,1 private bathroom","Valley view,Resort view,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Free washer – In building,Private patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 1:00 pm - 11:00 pm,Check out: 11:00 am,Self check-in with lockbox,No smoking,No parties or events,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/efeccf3a-bb5c-4a9b-864f-bd54409e3ce8.jpg?im_w=720 https://a0.muscache.com/im/pictures/d631d6cd-06a4-4b23-8cd7-06c5030195a6.jpg?im_w=720 https://a0.muscache.com/im/pictures/340d942a-d95a-418f-b985-33cf022b4a62.jpg?im_w=720 https://a0.muscache.com/im/pictures/a5948548-5b6e-4abe-870f-3b9a2d805518.jpg?im_w=720 https://a0.muscache.com/im/pictures/2f32544f-c708-4061-b3e8-4125487c5466.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,5134, India,1,1,4,0,1,0, 1 00 pm - 11 00 pm, 11 00 am
1641,17500373,Burj: tower room with jacuzzi in Artisana Farms,4.67,12,Akshat,29257901.0,"Jaipur, Rajasthan, India","4 guests,1 bedroom,1 bed,1.5 bathrooms","Kitchen,Fast wifi – 158 Mbps,Free parking on premises,Pool,Hot tub,Pets allowed,Air conditioning,Patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check out: 11:00 am,Self check-in with building staff,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/e3f5824c-8890-401d-998c-f6977d5fda58.jpg?im_w=720 https://a0.muscache.com/im/pictures/7e8a5896-18ea-4106-ba42-18740256c30f.jpg?im_w=720 https://a0.muscache.com/im/pictures/9288d84b-705d-4720-8588-ac899cfd28ad.jpg?im_w=720 https://a0.muscache.com/im/pictures/ecf87b0b-3a03-4fdb-b533-a6d4508587d8.jpg?im_w=720 https://a0.muscache.com/im/pictures/4b697d95-8417-4c6d-929a-211266bca262.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,11982, India,1,1,4,0,1,0,NA, 11 00 am
